word,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,one,two,three,four,five,one_val,two_val,three_val,four_val,five_val,two_match,three_match,four_match,five_match,word_score,popularity_score
allow,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,a,l,l,o,w,0.082313053,0.053870785,0.053870785,0.063514786,0.018346205,1,0,1,1,0.218,5.01
alloy,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,a,l,l,o,y,0.082313053,0.053870785,0.053870785,0.063514786,0.032586174,1,0,1,1,0.2323,3.61
allyl,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,a,l,l,y,l,0.082313053,0.053870785,0.053870785,0.032586174,0.053870785,1,0,1,0,0.1688,2.09
aloes,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a,l,o,e,s,0.082313053,0.053870785,0.063514786,0.09949143,0.098398945,1,1,1,1,0.3976,1.9
aloft,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,a,l,o,f,t,0.082313053,0.053870785,0.063514786,0.018722923,0.054548879,1,1,1,1,0.273,3.08
aloha,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a,l,o,h,a,0.082313053,0.053870785,0.063514786,0.029572424,0.082313053,1,1,1,0,0.2293,3.09
alone,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,a,l,o,n,e,0.082313053,0.053870785,0.063514786,0.045884347,0.09949143,1,1,1,1,0.3451,5.16
along,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,a,l,o,n,g,0.082313053,0.053870785,0.063514786,0.045884347,0.024185346,1,1,1,1,0.2698,5.38
aloof,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a,l,o,o,f,0.082313053,0.053870785,0.063514786,0.063514786,0.018722923,1,1,0,1,0.2184,2.99
aloud,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,a,l,o,u,d,0.082313053,0.053870785,0.063514786,0.039969862,0.041062347,1,1,1,1,0.2807,3.51
alpha,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a,l,p,h,a,0.082313053,0.053870785,0.032774534,0.029572424,0.082313053,1,1,1,0,0.1985,4.25
altar,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,a,l,t,a,r,0.082313053,0.053870785,0.054548879,0.082313053,0.067281974,1,1,0,1,0.258,3.8
alter,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,a,l,t,e,r,0.082313053,0.053870785,0.054548879,0.09949143,0.067281974,1,1,1,1,0.3575,4.05
altos,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,a,l,t,o,s,0.082313053,0.053870785,0.054548879,0.063514786,0.098398945,1,1,1,1,0.3526,2.54
alums,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,a,l,u,m,s,0.082313053,0.053870785,0.039969862,0.029610096,0.098398945,1,1,1,1,0.3042,2.42
alway,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,a,l,w,a,y,0.082313053,0.053870785,0.018346205,0.082313053,0.032586174,1,1,0,1,0.1871,2.59
amahs,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,a,m,a,h,s,0.082313053,0.029610096,0.082313053,0.029572424,0.098398945,1,0,1,1,0.2399,1
amass,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,a,m,a,s,s,0.082313053,0.029610096,0.082313053,0.098398945,0.098398945,1,0,1,0,0.2103,2.77
amaze,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,a,m,a,z,e,0.082313053,0.029610096,0.082313053,0.004520625,0.09949143,1,0,1,1,0.2159,3.19
amber,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,a,m,b,e,r,0.082313053,0.029610096,0.026294971,0.09949143,0.067281974,1,1,1,1,0.305,3.97
ambit,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,a,m,b,i,t,0.082313053,0.029610096,0.026294971,0.058052364,0.054548879,1,1,1,1,0.2508,2.45
amble,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a,m,b,l,e,0.082313053,0.029610096,0.026294971,0.053870785,0.09949143,1,1,1,1,0.2916,2.3
ambos,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,a,m,b,o,s,0.082313053,0.029610096,0.026294971,0.063514786,0.098398945,1,1,1,1,0.3001,1.9
ameba,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a,m,e,b,a,0.082313053,0.029610096,0.09949143,0.026294971,0.082313053,1,1,1,0,0.2377,1.58
amend,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,a,m,e,n,d,0.082313053,0.029610096,0.09949143,0.045884347,0.041062347,1,1,1,1,0.2984,3.55
amens,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,a,m,e,n,s,0.082313053,0.029610096,0.09949143,0.045884347,0.098398945,1,1,1,1,0.3557,1.33
amide,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a,m,i,d,e,0.082313053,0.029610096,0.058052364,0.041062347,0.09949143,1,1,1,1,0.3105,2.44
amigo,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,a,m,i,g,o,0.082313053,0.029610096,0.058052364,0.024185346,0.063514786,1,1,1,1,0.2577,2.86
amine,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,a,m,i,n,e,0.082313053,0.029610096,0.058052364,0.045884347,0.09949143,1,1,1,1,0.3154,2.79
amino,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,a,m,i,n,o,0.082313053,0.029610096,0.058052364,0.045884347,0.063514786,1,1,1,1,0.2794,3.72
amiss,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,a,m,i,s,s,0.082313053,0.029610096,0.058052364,0.098398945,0.098398945,1,1,1,0,0.2684,2.93
amity,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,a,m,i,t,y,0.082313053,0.029610096,0.058052364,0.054548879,0.032586174,1,1,1,1,0.2571,2.89
amnio,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,a,m,n,i,o,0.082313053,0.029610096,0.045884347,0.058052364,0.063514786,1,1,1,1,0.2794,1.49
among,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,a,m,o,n,g,0.082313053,0.029610096,0.063514786,0.045884347,0.024185346,1,1,1,1,0.2455,5.31
amour,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,a,m,o,u,r,0.082313053,0.029610096,0.063514786,0.039969862,0.067281974,1,1,1,1,0.2827,3.03
amped,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,a,m,p,e,d,0.082313053,0.029610096,0.032774534,0.09949143,0.041062347,1,1,1,1,0.2853,2.8
ample,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,a,m,p,l,e,0.082313053,0.029610096,0.032774534,0.053870785,0.09949143,1,1,1,1,0.2981,3.71
amply,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,a,m,p,l,y,0.082313053,0.029610096,0.032774534,0.053870785,0.032586174,1,1,1,1,0.2312,2.61
amuck,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,a,m,u,c,k,0.082313053,0.029610096,0.039969862,0.035524581,0.021171595,1,1,1,1,0.2086,2.05
amuse,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,a,m,u,s,e,0.082313053,0.029610096,0.039969862,0.098398945,0.09949143,1,1,1,1,0.3498,3.12
amyls,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,a,m,y,l,s,0.082313053,0.029610096,0.032586174,0.053870785,0.098398945,1,1,1,1,0.2968,1
ancho,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,a,n,c,h,o,0.082313053,0.045884347,0.035524581,0.029572424,0.063514786,1,1,1,1,0.2568,1.81
anent,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a,n,e,n,t,0.082313053,0.045884347,0.09949143,0.045884347,0.054548879,1,1,0,1,0.2822,2.22
angel,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a,n,g,e,l,0.082313053,0.045884347,0.024185346,0.09949143,0.053870785,1,1,1,1,0.3057,4.45
anger,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,a,n,g,e,r,0.082313053,0.045884347,0.024185346,0.09949143,0.067281974,1,1,1,1,0.3192,4.42
angle,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a,n,g,l,e,0.082313053,0.045884347,0.024185346,0.053870785,0.09949143,1,1,1,1,0.3057,4.38
angry,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,a,n,g,r,y,0.082313053,0.045884347,0.024185346,0.067281974,0.032586174,1,1,1,1,0.2523,4.66
angst,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,a,n,g,s,t,0.082313053,0.045884347,0.024185346,0.098398945,0.054548879,1,1,1,1,0.3053,3.26
anile,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a,n,i,l,e,0.082313053,0.045884347,0.058052364,0.053870785,0.09949143,1,1,1,1,0.3396,1.09
anima,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,a,n,i,m,a,0.082313053,0.045884347,0.058052364,0.029610096,0.082313053,1,1,1,0,0.2159,2.76
anime,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,a,n,i,m,e,0.082313053,0.045884347,0.058052364,0.029610096,0.09949143,1,1,1,1,0.3154,4.26
anion,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,a,n,i,o,n,0.082313053,0.045884347,0.058052364,0.063514786,0.045884347,1,1,1,0,0.2498,2.7
anise,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,a,n,i,s,e,0.082313053,0.045884347,0.058052364,0.098398945,0.09949143,1,1,1,1,0.3841,2.65
ankhs,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,a,n,k,h,s,0.082313053,0.045884347,0.021171595,0.029572424,0.098398945,1,1,1,1,0.2773,1
ankle,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,a,n,k,l,e,0.082313053,0.045884347,0.021171595,0.053870785,0.09949143,1,1,1,1,0.3027,3.97
annas,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,a,n,n,a,s,0.082313053,0.045884347,0.045884347,0.082313053,0.098398945,1,0,0,1,0.2266,2.19
annex,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,a,n,n,e,x,0.082313053,0.045884347,0.045884347,0.09949143,0.005236391,1,0,1,1,0.2329,3.5
annoy,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,a,n,n,o,y,0.082313053,0.045884347,0.045884347,0.063514786,0.032586174,1,0,1,1,0.2243,3.46
annul,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,a,n,n,u,l,0.082313053,0.045884347,0.045884347,0.039969862,0.053870785,1,0,1,1,0.222,2.49
annum,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,a,n,n,u,m,0.082313053,0.045884347,0.045884347,0.039969862,0.029610096,1,0,1,1,0.1978,3.23
anode,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,a,n,o,d,e,0.082313053,0.045884347,0.063514786,0.041062347,0.09949143,1,1,1,1,0.3323,2.86
anole,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,a,n,o,l,e,0.082313053,0.045884347,0.063514786,0.053870785,0.09949143,1,1,1,1,0.3451,1.55
anted,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a,n,t,e,d,0.082313053,0.045884347,0.054548879,0.09949143,0.041062347,1,1,1,1,0.3233,1.53
antes,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,a,n,t,e,s,0.082313053,0.045884347,0.054548879,0.09949143,0.098398945,1,1,1,1,0.3806,2.15
antic,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a,n,t,i,c,0.082313053,0.045884347,0.054548879,0.058052364,0.035524581,1,1,1,1,0.2763,2.33
antis,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,a,n,t,i,s,0.082313053,0.045884347,0.054548879,0.058052364,0.098398945,1,1,1,1,0.3392,2.27
antsy,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,a,n,t,s,y,0.082313053,0.045884347,0.054548879,0.098398945,0.032586174,1,1,1,1,0.3137,2.52
anvil,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,a,n,v,i,l,0.082313053,0.045884347,0.011602938,0.058052364,0.053870785,1,1,1,1,0.2517,3.04
aorta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,a,o,r,t,a,0.082313053,0.063514786,0.067281974,0.054548879,0.082313053,1,1,1,0,0.2677,2.92
apace,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a,p,a,c,e,0.082313053,0.032774534,0.082313053,0.035524581,0.09949143,1,0,1,1,0.2501,2.46
apart,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,a,p,a,r,t,0.082313053,0.032774534,0.082313053,0.067281974,0.054548879,1,0,1,1,0.2369,4.78
apers,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,a,p,e,r,s,0.082313053,0.032774534,0.09949143,0.067281974,0.098398945,1,1,1,1,0.3803,1
aphid,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a,p,h,i,d,0.082313053,0.032774534,0.029572424,0.058052364,0.041062347,1,1,1,1,0.2438,2.39
aphis,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,a,p,h,i,s,0.082313053,0.032774534,0.029572424,0.058052364,0.098398945,1,1,1,1,0.3011,2.21
apian,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,a,p,i,a,n,0.082313053,0.032774534,0.058052364,0.082313053,0.045884347,1,1,0,1,0.219,1.25
aping,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,a,p,i,n,g,0.082313053,0.032774534,0.058052364,0.045884347,0.024185346,1,1,1,1,0.2432,2.09
apish,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,a,p,i,s,h,0.082313053,0.032774534,0.058052364,0.098398945,0.029572424,1,1,1,1,0.3011,1.13
apnea,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,a,p,n,e,a,0.082313053,0.032774534,0.045884347,0.09949143,0.082313053,1,1,1,0,0.2605,3
aport,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,a,p,o,r,t,0.082313053,0.032774534,0.063514786,0.067281974,0.054548879,1,1,1,1,0.3004,1.16
apple,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a,p,p,l,e,0.082313053,0.032774534,0.032774534,0.053870785,0.09949143,1,0,1,1,0.2684,4.76
apply,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,a,p,p,l,y,0.082313053,0.032774534,0.032774534,0.053870785,0.032586174,1,0,1,1,0.2015,4.81
apron,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,a,p,r,o,n,0.082313053,0.032774534,0.067281974,0.063514786,0.045884347,1,1,1,1,0.2918,3.36
apses,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,a,p,s,e,s,0.082313053,0.032774534,0.098398945,0.09949143,0.098398945,1,1,1,0,0.313,1.53
apsos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,a,p,s,o,s,0.082313053,0.032774534,0.098398945,0.063514786,0.098398945,1,1,1,0,0.277,1
apter,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,a,p,t,e,r,0.082313053,0.032774534,0.054548879,0.09949143,0.067281974,1,1,1,1,0.3364,1.79
aptly,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,a,p,t,l,y,0.082313053,0.032774534,0.054548879,0.053870785,0.032586174,1,1,1,1,0.2561,3.12
aquae,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,a,q,u,a,e,0.082313053,0.002034281,0.039969862,0.082313053,0.09949143,1,1,0,1,0.2238,1.68
aquas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,a,q,u,a,s,0.082313053,0.002034281,0.039969862,0.082313053,0.098398945,1,1,0,1,0.2227,1.5
arbor,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,a,r,b,o,r,0.082313053,0.067281974,0.026294971,0.063514786,0.067281974,1,1,1,0,0.2394,3.49
arced,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,a,r,c,e,d,0.082313053,0.067281974,0.035524581,0.09949143,0.041062347,1,1,1,1,0.3257,1.91
ardor,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,a,r,d,o,r,0.082313053,0.067281974,0.041062347,0.063514786,0.067281974,1,1,1,0,0.2542,2.34
areal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,a,r,e,a,l,0.082313053,0.067281974,0.09949143,0.082313053,0.053870785,1,1,0,1,0.303,2.39
areas,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,a,r,e,a,s,0.082313053,0.067281974,0.09949143,0.082313053,0.098398945,1,1,0,1,0.3475,5.15
areca,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,a,r,e,c,a,0.082313053,0.067281974,0.09949143,0.035524581,0.082313053,1,1,1,0,0.2846,1.93
arena,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,a,r,e,n,a,0.082313053,0.067281974,0.09949143,0.045884347,0.082313053,1,1,1,0,0.295,4.33
argon,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,a,r,g,o,n,0.082313053,0.067281974,0.024185346,0.063514786,0.045884347,1,1,1,1,0.2832,2.86
argot,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,a,r,g,o,t,0.082313053,0.067281974,0.024185346,0.063514786,0.054548879,1,1,1,1,0.2918,1.94
argue,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,a,r,g,u,e,0.082313053,0.067281974,0.024185346,0.039969862,0.09949143,1,1,1,1,0.3132,4.46
argus,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,a,r,g,u,s,0.082313053,0.067281974,0.024185346,0.039969862,0.098398945,1,1,1,1,0.3121,3.05
arias,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,a,r,i,a,s,0.082313053,0.067281974,0.058052364,0.082313053,0.098398945,1,1,0,1,0.306,3.1
arils,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,a,r,i,l,s,0.082313053,0.067281974,0.058052364,0.053870785,0.098398945,1,1,1,1,0.3599,1.23
arise,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,a,r,i,s,e,0.082313053,0.067281974,0.058052364,0.098398945,0.09949143,1,1,1,1,0.4055,3.93
arity,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,a,r,i,t,y,0.082313053,0.067281974,0.058052364,0.054548879,0.032586174,1,1,1,1,0.2948,1.56
armed,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,a,r,m,e,d,0.082313053,0.067281974,0.029610096,0.09949143,0.041062347,1,1,1,1,0.3198,4.59
armor,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,a,r,m,o,r,0.082313053,0.067281974,0.029610096,0.063514786,0.067281974,1,1,1,0,0.2427,3.97
aroma,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,a,r,o,m,a,0.082313053,0.067281974,0.063514786,0.029610096,0.082313053,1,1,1,0,0.2427,3.23
arose,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,a,r,o,s,e,0.082313053,0.067281974,0.063514786,0.098398945,0.09949143,1,1,1,1,0.411,3.73
arras,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,a,r,r,a,s,0.082313053,0.067281974,0.067281974,0.082313053,0.098398945,1,0,0,1,0.248,2.55
array,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,a,r,r,a,y,0.082313053,0.067281974,0.067281974,0.082313053,0.032586174,1,0,0,1,0.1822,4.1
arrow,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,a,r,r,o,w,0.082313053,0.067281974,0.067281974,0.063514786,0.018346205,1,0,1,1,0.2315,4.13
arson,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,a,r,s,o,n,0.082313053,0.067281974,0.098398945,0.063514786,0.045884347,1,1,1,1,0.3574,3.4
artsy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,a,r,t,s,y,0.082313053,0.067281974,0.054548879,0.098398945,0.032586174,1,1,1,1,0.3351,2.89
arums,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,a,r,u,m,s,0.082313053,0.067281974,0.039969862,0.029610096,0.098398945,1,1,1,1,0.3176,1
asana,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,a,s,a,n,a,0.082313053,0.098398945,0.082313053,0.045884347,0.082313053,1,0,1,0,0.2266,2.23
ascot,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,a,s,c,o,t,0.082313053,0.098398945,0.035524581,0.063514786,0.054548879,1,1,1,1,0.3343,3.06
ashen,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,a,s,h,e,n,0.082313053,0.098398945,0.029572424,0.09949143,0.045884347,1,1,1,1,0.3557,2.48
ashes,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,a,s,h,e,s,0.082313053,0.098398945,0.029572424,0.09949143,0.098398945,1,1,1,0,0.3098,3.93
aside,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,a,s,i,d,e,0.082313053,0.098398945,0.058052364,0.041062347,0.09949143,1,1,1,1,0.3793,4.59
asked,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,a,s,k,e,d,0.082313053,0.098398945,0.021171595,0.09949143,0.041062347,1,1,1,1,0.3424,5.3
asker,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,a,s,k,e,r,0.082313053,0.098398945,0.021171595,0.09949143,0.067281974,1,1,1,1,0.3687,2.08
askew,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,a,s,k,e,w,0.082313053,0.098398945,0.021171595,0.09949143,0.018346205,1,1,1,1,0.3197,2.72
aspen,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,a,s,p,e,n,0.082313053,0.098398945,0.032774534,0.09949143,0.045884347,1,1,1,1,0.3589,3.43
aspic,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,a,s,p,i,c,0.082313053,0.098398945,0.032774534,0.058052364,0.035524581,1,1,1,1,0.3071,2.09
